SMILES;Output
COC(=O)C(Cc1ccc2c(c1)CCC2)Cc1ccc2c(c1)CCC2;0
CC1CC(=O)c2ccccc2O1;0
Cl.N=C(C=Cc1ccc(-c2cn3cc(C=CC(=N)N4CCOCC4)ccc3n2)cc1)N1CCOCC1;0
COc1cc2cc(C(=O)N3CC(CCl)c4c3cc([N+](C)(C)Cc3ccc([N+](=O)[O-])n3C)c3ccccc43)[nH]c2c(OC)c1OC.O=S(=O)([O-])C(F)(F)F;0
COC(=O)C(NC(=O)C12CCC(C)(C(=O)O1)C2(C)C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1;0
Cc1ccc(N=Nc2c(O)nc3ccccc3c2O)c(S(=O)(=O)N(C)C)c1;0
COc1ccc(C=C2NC(=S)N(C=C3C(=O)Oc4ccccc4C3=O)C2=O)cc1;0
O=C(O)C(=Cc1ccccc1[N+](=O)[O-])c1cccs1;0
CCOC(=O)c1sc2nc1CSc1sc(=S)sc1SCc1nc(sc1C(=O)OCC)-c1nc(c(C(=O)OCC)s1)CSc1sc(=S)sc1SCc1nc-2sc1C(=O)OCC;0
C1CCCCCC2=C(CCCC1)CSCCCS2;0
CCCCCC[PH](c1ccccc1)(c1ccccc1)c1ccccc1;0
Cc1cc2c(C(C)C)c(O)c(O)c(C=Nc3cccc(C(F)(F)F)c3)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=Nc3cccc(C(F)(F)F)c3)c2c1O;0
CN(C)c1ccc(C=C2C=Nc3ccccc32)cc1;0
CCC(=NNS(=O)(=O)c1ccccc1)c1ccccc1;0
c1ccc(-c2nnc(-c3nn(-c4ccccc4)c4nc5ccccc5nc34)o2)cc1;0
O=C(NC(C(F)(F)F)(C(F)(F)F)P(=O)(c1ccccc1)c1ccccc1)C(C(F)(F)F)C(F)(F)F;0
COc1cccc2c(=O)oc(-c3ccc(C(C)(C)C)cc3)nc12;0
O=C1NC(c2ccccc2)C1N(Cc1ccccc1)Cc1ccccc1;0
CC(=O)OCC(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C(C=NNc1nc(O)c2ccccc2n1)OC(C)=O;0
CCC(C(=O)c1ccccc1)C(CCCC(=O)Nc1c(C)cccc1C)N=O;0
CC(C)CCS(=O)(=O)O;0
CC1NCCNCCNCCNC(C)c2cccc1n2;0
CC(C)=CCCC(C)=CCc1c(O)ccc2cc(-c3cc(O)cc(O)c3CC=C(C)C)oc12;0
CN(C)CCCSCC(COc1nccc(-c2ccc(-c3ccc(-c4ccnc(OCC(CSCCCN(C)C)SCCCN(C)C)n4)s3)s2)n1)SCCCN(C)C;1
CN1C(C(=O)Nc2nccs2)=C(O)c2ccccc2S1(=O)=O;0
O=C(NCCC1([N+](=O)[O-])CCN(C(=O)c2ccccc2)CC1)c1ccccc1;0
COc1ccccc1NCc1nnc(CCCCCCCCc2nnc(CNc3ccccc3OC)o2)o1;0
Cc1cc2occ(-c3ccc(Cl)cc3)c2c(=O)o1;0
CCCCCCCCCCCCCCCC=C(c1cc(Br)cc(C(=O)OC)c1OC)c1cc(Br)cc(C(=O)OC)c1OC;0
CN(C)c1ccc(C=CC(=O)C(C)(C)C)cc1;0
CNN=C(C(=O)Nc1ccc(C(F)(F)F)cc1[N+](=O)[O-])C(c1cnc2ccc([N+](=O)[O-])cc2n1)[N+](=O)[O-];0
CCOc1ccccc1N1C(=O)C(=O)C(c2nc3ccccc3o2)C(=O)C1=O;0
CCN(CC)C(=S)SS(=O)(=O)c1ccc(NC(C)=O)cc1;0
CCOC(=O)C1SC(=Nc2ccc(C)c(C)c2)N=C1C;0
COc1ccc2c(c1OC)C13CCCCC1C(C2)N(C)CC3.Cl;0
O=C(Sc1c(-c2ccccc2)c(=O)n(-c2ccccc2)c(=S)n1-c1ccccc1)c1ccccc1;0
NNc1nc2ccccc2c(=O)n1NC(=O)C(=O)Nc1cccc(C(F)(F)F)c1;0
CCn1c(=O)c(N=O)c(N)n(CCCO)c1=O;0
Cc1ccc(-c2csc(=Nc3c(C)n(C)n(-c4ccccc4)c3=O)n2CCO)cc1;0
CCc1cccc(C)c1NC(=O)C(=O)Cc1nc2ccccc2o1;0
C=CCNC(=S)NC=C(c1ccccc1)S(=O)Cc1ccccc1;0
COc1ccc2c(c1OC)C(=O)OC2C1c2cc3c(cc2CCN1C)OCO3;0
OCC1COc2cc(Cl)c(Cl)cc2O1;0
Cc1c(C)c2c(c3c1OC(C)(C)CC3)CCC(C)(C)O2;0
CC(C)(C)OC(=O)c1cccnc1C=NO;0
O=C1CN(Cc2ccccc2)CC(=O)N2Cc3ccccc3CN12;0
Cc1cc2c(=O)cc(-c3ccncc3)oc2c(C(=O)O)c1C;0
O=C1NN=C2CCCCCCC12Cl;0
O=c1c(-c2ccccc2)c(SCc2cc(O)nc(O)n2)n(-c2ccccc2)c(=S)n1-c1ccccc1;0
CC1=CCC2CC1C(C(=O)c1c[nH]c3ccccc13)=NC2(C)C;0
CC(C=NN(C)C1=NCCCN1)=NN(C)C1=NCCCN1.I;0
CCCCCCCCCCCCCCCC=C(c1cc(Cl)c(OC)c(C(=O)OC)c1)c1cc(Cl)c(OC)c(C(=O)OC)c1;0
CN(C)c1nc(=Nc2nnc[nH]2)ss1;0
CCCCNC(=S)SSSSC(=S)NCCCC;0
CCOC(=O)N1CCN(C=S)CC1;0
CCCCCCCC(=O)[OH+][Co-4](N)(N)(N)(N)N.[O-][Cl+3]([O-])([O-])O;0
Cc1ccc2nc3c(Cl)cc(=O)cc-3sc2c1;0
BrCC=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[BrH2+];0
O=C1C(=Cc2ccccc2)CN(C(=O)C=Cc2ccccc2)CC1=Cc1ccccc1;0
N=C(N)SCCCON;0
CN1CCCC(C(=O)O)(c2ccccc2)CC1;0
C=CCc1cccc2cc(C(=O)Nc3nc(C45CC6CC(CC(C6)C4)C5)cs3)c(=O)oc12;0
CCOC(=O)NC(=O)c1cn(C2CCCCC2)c(=O)n(C)c1=O;0
O=C1CC23CCC12CCCC3=O;0
O=C1N=C(c2ccccc2)OC1=Cc1ccccc1;0
O=[N+]([O-])c1cccc2nc3ccccc3c(NCCCCCNc3c4ccccc4nc4cccc([N+](=O)[O-])c34)c12;0
N#Cc1ccc(Oc2ccccc2)cc1C#N;0
CN1C(=O)CC(CC(=O)C2CCCCC2=O)CC1=O;0
CC(C)(C)OC(=O)CC(NC(=O)OC(C)(C)C)C(=O)NC1CCCCC1C(=O)OCc1ccccc1;0
CCOC(=O)CC1(O)C(=O)N(Cc2ccccc2)c2ccccc21;0
COc1cccc(C2c3cc4c(cc3OC(N3CCOCC3)C2C)OCO4)c1OC;0
O=C(c1ccco1)C1CC(c2ccc3ccccc3c2O)=NN1;0
CC(C)(C)N=CN1C=Cc2nc3ccccc3cc2C1;0
O=C1CN(C=C(c2ccccc2)S(=O)Cc2ccccc2)C(=S)N1;0
COc1ccc(C(=O)Nc2cc(C(=CCCC3CCC4(C)C(CCC5C4CCC4(C)C(C(C)CCCC(C)C)CCC54)C3)c3cc(NC(=O)c4ccc(OC)c(C(=O)O)c4)c(OC)c(C(=O)O)c3)cc(C(=O)O)c2OC)cc1C(=O)O.[NaH];1
CC(NC(=O)C(=O)NN=C1CC(c2ccccc2)Sc2ccccc21)c1ccccc1;0
Cc1ccc(N=NC(C2=NC(=O)CS2)c2nc3ccccc3[nH]2)cc1;0
CCOC(C)CCCS(=O)(=O)O;0
C(=Nc1cnc2ccccc2c1)c1ccnc2ccccc12;0
N#CC1(C#N)C(C#N)(C#N)C12CCCCC2Cl;0
N.N[Co-4]1(N)(N)(N)[OH+]S(=O)(=O)S(=O)(=O)[OH+]1;0
C=C1C(=O)OC2CC(C)C3C=CC(=O)C3(C)C(O)C12;0
Cn1c(=O)c2c(nc(NCCO)n2Cc2ccccc2)n(C)c1=O;0
CCCCOC(=O)CCC(Nc1nc(Cl)nc(Cl)n1)C(=O)OCCCC;0
CN1CC2(CCCCC2)C(O)C12C=CCCC2;0
CSC(=S)NN=C(C)c1ccc(S(=O)(=O)N(C)c2ccccc2)cc1;0
Cc1cccc2c1CC1(Cc3ccccc3C1=O)C2=O;0
CN(C)CCSC1=Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1;0
Cc1ccc(Nc2nc(-c3ccc(-c4ccc([N+](=O)[O-])cc4)o3)cs2)cc1;0
COc1c2c(cc3c(CCc4ccccc4)cc(=O)oc13)CCC(C)(C)O2;0
O=[N+]([O-])C(=C1OCCS1)C(Cl)=C(Cl)Cl;0
CC(=O)c1ccc(NC(=O)COC(=O)c2cccc3c(=O)c4ccccc4[nH]c23)cc1;0
Clc1cc2n[se]nc2cc1Cl;0
CCc1cccc(C(C)C)c1NC(=O)C(=O)C1C(=O)NC(=O)NC1=O;0
CC(O)=C1C(=O)CCC1=O;0
CCC1OC(=O)C(C)C(OC2CC(C)(O)C(O)C(C)O2)C(C)C(O)C(C)(O)CC(C)C(=O)C(C)C(O)C1C;0
c1ccc(C2=NCCc3cc4c(cc32)OCO4)cc1;0
COc1ccc(OC)c(NC(=O)C(=O)NNC(=O)c2sc(NNC(C)=O)nc2C)c1;0
CC(C)C1NC(=O)C(Cc2ccccc2)NC(=O)C2NC(=O)C(Cc3ccccc3)NC(=O)C3CCCN3C(=O)CNC(=O)C(Cc3ccccc3)NC(=O)C3CNCCCCC(C(=O)O)NC(=O)C4NC(=O)C(CC(N)=O)NC(=O)CNC(=O)C(C(O)C(=O)O)NC(=O)C(CSCC(NC(=O)C(CCC(N)=O)NC(=O)C(CCCNC(=N)N)NC(=O)C(N)CSC4C)C(=O)NC(CSC2C)C(=O)N3)NC1=O;1
CCC(=O)C(C(C)C=CCCSc1ccccc1)C(O)CCCCCC(=O)OC;0
O=C(CC(c1ccccc1)C1C(=O)C12CCCC2)c1ccccc1;0
CCC1CCc2c(OC)ccc(OCC(=O)O)c2C1=O;0
CC1=C(NC(=O)C(=O)NNC(=O)c2ccncc2)C(=O)c2ccccc2C1=O;0
CC(=O)OC1C(COC(N)=O)OC(n2c(-c3ccc(C)cc3)cc(-c3ccccc3)c(C#N)c2=O)C(OC(C)=O)C1OC(C)=O;0
CC1=CC(=C(c2cc(C)c(O)c(C(=O)O)c2)c2c(Cl)ccc(S(=O)(=O)O)c2Cl)C=C(C(=O)O)C1=O;0
CC1(C)Nc2cc3c(cc2-n2cccc21)oc1ccccc13;0
CC(=O)N1CN2C(=O)CCC2c2cc(C)ccc21;0
C=CCc1cc(-c2cc(CC=C)c(O)c(CN(CC)CC)c2)cc(CN(CC)CC)c1O;0
CC(=O)NS(=O)(=O)c1ccc(NC(=O)c2ccccc2SC(=O)CCCC[n+]2ccccc2)cc1.[Br-];1
COC(=O)c1ccccc1CC1Cc2c(C)ccc(C)c2C1=O;0
COC(=O)C(Cc1ccccc1)NC(=O)N(CCC#N)CCN(C(=O)NC(Cc1ccccc1)C(=O)OC)c1ccccc1;0
Cc1nc2ccccn2c1N=Nc1ccc(C(=O)NN)cc1;0
NS(=O)(=O)c1ccc(NC(=O)c2ccccc2SSc2ccccc2C(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1;1
C=CCN1CCC(O)(c2cc(C(=O)OCC)[nH]c2-c2cc(C)no2)C1;0
N=c1ccn(C2OC(CO)C(F)C2F)c(=O)[nH]1;0
CSc1nc(=O)c(C#N)c(-c2ccccc2)n1C1OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O;0
CCNc1cc2oc(=O)cc(C)c2cc1C;0
CC(NC(=O)CNC(=O)C(N)CO)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(=O)O)C(=O)NC(C)C(=O)NC(CCC(=O)O)C(=O)NC(CCCCN)C(=O)NC(CCC(N)=O)C(=O)NC(CCCNC(=N)N)C(=O)NC(C(=O)NC(CC(N)=O)C(=O)NC(C)C(=O)NC(Cc1cnc[nH]1)C(=O)NC(CO)C(=O)O)C(C)O;0
CNn1c(C)n[nH]c1=O;0
O=C1C=C2CCCC3OC(=O)CC23CC1;0
Cn1cnc([N+](=O)[O-])c1Sc1nc(N)nc2[nH]cnc12;0
C=CCOc1ccc(C2C(C(=O)OC)C(=O)CC(O)(c3ccccc3)C2C(=O)OC)cc1OC;0
OC1C2CCC3C2CC(C(O)(c2ccccc2)c2ccccc2)C13;0
CCOc1ccc2nc(NC(=O)C3C4CCC(O4)C3C(=O)O)sc2c1;0
CNC(=O)c1cn(C2OC(CO)C(O)C2O)c2ncnc(N)c12;0
CC(C)=CCNc1ncnc2c1ncn2CCC(=O)O;0
CCCCOC(=O)C(=O)C(=Cn1c(=S)[nH]c2ccccc21)C(=O)C=C(C)C;0
COC(=O)CCC1=NOC(CC2CC(CCC(=O)OC)=NO2)C1;0
CC1(C)Oc2ccc3c(=O)cc(-c4ccccc4)oc3c2C1C(=O)O;0
CCOc1ccccc1NC(=O)C1=C(C)NC(C)=C(C(=O)Nc2ccccc2OCC)C1c1cccc([N+](=O)[O-])c1;0
Cc1ccc(S(=O)(=O)NC(=O)n2ccnc2C)cc1;0
COc1cccc(N2C(Cl)C(=O)C2c2c[nH]c3ccccc23)c1;0
COc1ccc(C(OCC2OC(n3ccc(NC(=O)c4ccccc4)nc3=O)C(O)C2O)(c2ccccc2)c2ccccc2)cc1;0
CCC(Sc1cc(Cl)c(C)cc1S(=O)(=O)Nc1nc(N)nc(N(C)C)n1)C(=O)O;0
CN(C)C=Nc1ccc2c3c(cccc13)-c1ccccc1-2;0
Cc1cc2c(c(=O)n1C)COC2=O;0
COc1ccc(OC)c2c1C=CC(Br)=CC2;0
Clc1cccc(NC(c2ccccc2)=[N+]2CCCCC2)c1;0
ON=C1C(=Cc2ccc(Br)cc2)CCCC1C(NO)c1ccc(Br)cc1;0
CCCCCCCCCCCCCCC(O)C[N+](C)(CCO)CCO.[Cl-];0
O=C1NC2(CCCCC2)C2CCCCC(O)C12;0
CCOC(=O)c1cnc2oc(-c3ccc(OC)cc3)nn2c1=O;0
N=c1[nH]c(=O)n(C2CCC(CO)O2)cc1F;1
CCN(CC)CCC(=O)NC1c2ccccc2Sc2c(C)cccc21;0
COC1(C)CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1C3;0
COP1(=O)OCC(C)(C)CO1;0
COC(=O)c1c2c(cc3c1CC1(C3)Cc3cc4c(c(C(=O)OC)c3C1)CCCC4)CCCC2;0
OCC(Oc1ccccc1)C(O)C(O)C(CO)Oc1ccccc1;0
CCCCCCCCCCCc1cc(=O)c2c(O)cccc2o1;0
COc1ccc(COC(=O)NNC(=O)C2CSC(c3ccccc3)N2C(C)=O)cc1;0
COc1ccc(C(=O)C(CN2CCOCC2)CN2CCOCC2)cc1.Cl;0
Oc1nc2ccccc2c(O)c1N=Nc1cccc(C(F)(F)F)c1;0
CN(C)CCN1C(=O)c2ccccc2C1(O)c1ccc(Cl)cc1.Cl;0
COc1ccc(C=CC(=O)CC(=O)C=Cc2ccc(OC)cc2)cc1;0
CCN(CC)CCC(=O)c1ccc(C)cc1.Cl;0
CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1;0
CCC(=O)OC1(c2ccccc2)CCN(CCC(=O)c2ccccc2)CC1C;0
CC1=C(C(=O)NCc2ccccc2)C(c2ccccc2O)C(C(=O)NCc2ccccc2)=C(C)N1;0
COc1cc(OC)c2c(=O)c3c([N+](=O)[O-])cccc3n(C)c2c1;0
[O+]#C[Ni-3]12(C#[O+])[PH](c3ccccc3)(CC[PH]1(c1ccccc1)c1ccccc1)CC[PH]2(c1ccccc1)c1ccccc1;0
CC(=O)C=C1Nc2ccccc2-n2nnnc21;0
Br.CCCCCC(C=Cc1ncccc1OCCCCCC(=O)O)=NNC1=NCCN1;0
Oc1cc(-c2ccccc2)nc(S)n1;0
Cc1cc(=O)n(CC(=O)O)c2ccccc12;0
CCOC(=O)NNC(=N)Cc1ccccc1;0
O=C(O)CC1C(O)C(O)CN2C(=O)c3ccccc3C12;0
CCOC(=O)C1(C(C)C)OC2CCCCCN2C1=O;0
Oc1ccc2c(c1)OCC1(O)Cc3cc(O)c(O)cc3C21;0
Cc1cccc(N2CC3CC4C=CC3(C2)O4)c1;0
NNC(=S)NN=CC(Cl)=C(Cl)C(=O)O;0
CCN(CC)CCN1CCc2c([nH]c3ccccc23)C1c1cccnc1;0
CSC1(C)CC2C(CC1N1CCOCC1)C2(C)C;0
COC(=O)Nc1cn2ccsc2n1;0
COC(=O)C(C)(C)C1OC(=O)N(S(=O)(=O)c2c(C)cc(C)cc2C)C1C(C)C;0
CCOC(=O)c1cc2c3c(cc(OC)c2[nH]1)N(C(=O)OCC)CC3;0
CCOc1ccc(NC(=O)C(=O)C(C(=NN)C(=O)OC)c2nc3ccc([N+](=O)[O-])cc3nc2O)cc1;0
OC1COCOC1C(O)C1OCOCC1O;0
CSC1=C(C(=O)N(COCC[Si](C)(C)C)c2ccccc2Br)CCC(C(C)(C)C)C1;0
O=[N+]([O-])c1ccc(SSc2ccc([N+](=O)[O-])cn2)nc1;0
CC1Cc2c(N)nc(N3CCOCC3)nc2NC1=O;0
CC(=O)CCn1c(=S)sc2ccccc21;0
CCOC1OC(=O)C2C(c3ccccc3)=NOC12;0
N#CC(C(=S)NCc1ccccc1)=C(N)N1CCCC1;0
O=CC1CCC=CC1NC(=O)OCc1ccccc1;0
c1cc2cc3c4c5c(cc6ccc7cc8cc9c%10c8c8c7c6c5c8c5c%10c(c1C9N1CCOCCOCCOCCOCCOCC1)c2c45)C3;0
CN(C)c1c(C2OC(CO)C(O)C2O)c(=O)c1=O;0
O=S1(=O)[OH+][Cu+2]23([O+]=C4NC=Nc5[n-][n+]2cc54)([O+]=C2NC=Nc4[n-][n+]3cc42)[OH+]1;0
C=C1C(OC(=O)C(O)C(c2ccccc2)N(C)C)CC(OC(C)=O)C2(C)C1CC1CC(OC(C)=O)C(C)=C(C(OC(C)=O)C2OC(C)=O)C1(C)C;0
COc1ccc2c3c([nH]c2c1[N+](=O)[O-])C(C)N(C(=O)C=Cc1ccccc1)CC3;0
COc1ccc(C2Oc3cc(OC)ccc3C(=O)C2c2ccccc2)cc1;0
Cc1ccc(NC(=O)C(=O)C2NC(=S)NC2=O)c([N+](=O)[O-])c1;0
CCOC(=O)C(C)(C(C)=O)c1nc(S)nc(S)n1;0
COc1cc(C=CC(=O)CC(=O)C=Cc2ccc(O)c(OC)c2)ccc1O.COc1cc(C=CC(=O)CC(=O)C=Cc2ccc(O)cc2)ccc1O.O=C(C=Cc1ccc(O)cc1)CC(=O)C=Cc1ccc(O)cc1;0
Oc1ncc(CN2CCOCC2)c(O)n1;0
CCOC(=O)c1nc(SC)sc1NC(=O)c1ccc(Cl)cc1;0
COc1cc(N=Nc2ccccc2)cc(C=NNC(N)=S)c1O;0
CCC1(CC2CCCN(C)C2)c2ccccc2Sc2ccccc21.O=C(O)C(=O)O;0
Cn1ncc2ccc3[nH]c4ccccc4c(=O)c3c21;0
COc1ccc2[nH]c3c([N+](=O)[O-])ccc(NCCCN(C)C)c3c(=NCCCN(C)C)c2c1;0
CCCCC(C(=O)C(=O)Nc1ccc(C)cc1C)C(=O)C(C)C;0
O=[N+]([O-])c1cc(S(=O)(=O)c2ccc(S)c([N+](=O)[O-])c2)ccc1S;0
Nc1nc(O)c2nc(COc3ccccc3)ncc2n1;0
CC(C)CC(NC(=O)C(COc1ccc([N+](=O)[O-])cc1)Cc1ccccc1)C(=O)Nc1ccccc1;0
O=C1NC(=S)NC1=Cc1c(-c2ccccc2)[nH]c2ccccc12;0
O=C1C(=O)N(C2C3CC4CC(C3)CC2C4)C(=O)C(=O)C1c1nc2ccccc2o1;0
Sc1ccccc1N=Cc1cccs1;0
COc1cc2nncc(Sc3cnc4ccccc4n3)c2cc1OC;0
CC1CN(C(=O)OCC23COC4(C)CCC(C)(OC2)N34)CC(C)O1;0
COc1cc(C2C(C(=O)Nc3ccc(Cl)c(Cl)c3)=C(C)NC(C)=C2C(=O)Nc2ccc(Cl)c(Cl)c2)ccc1O;0
CCCOc1nc(N)c2cnn(C3CCCCO3)c2n1;0
O=C(NC(O)(C(F)(F)F)C(F)(F)F)c1ccccc1;0
CC(=O)[O-].COc1ccc(-[n+]2nc(S(=O)(=O)O)c(C=Cc3ccc(N(C)C)cc3)cc2C#N)cc1;0
COc1ccc(OC(CO)CC2COC(C)(C)O2)cc1;0
CCSC(SCC)=C1C(=O)N(c2ccccc2)N=C1C;0
Cc1ccc(C)c(NC(=O)C(=O)CC(=O)c2cccc3ccccc23)c1;0
CC(CC(=O)Nc1ccc(Cl)cc1)=NNC(=O)C[n+]1ccccc1.[Cl-];0
CCCCCC(=O)OCCOCCOCCOCCOCCOCc1ccccc1;0
COc1ccc(CCN2CCc3c(C)c(C#N)c4nc5ccccc5n4c32)cc1OC;0
CC1c2ccc3c(c2C2(O)CC4CCC1N2C4)CC1C3CC(O)C2CC(O)CCC21C;0
CC1(C)OC(=O)C(=C2CC(c3ccccc3)c3ccccc32)C(=O)O1;0
CCOCC(NC(=O)C(CC(C)C)NC(=O)OC(C)(C)C)C(N)=O;0
Cc1ccccc1C1=[N+]([O-])c2ccccc2C1=O;0
COc1ccc(NC(S)=C(C(=O)c2ccc([N+](=O)[O-])cc2)[n+]2ccc(C(C)C)cc2)cc1;0
CC(C)(C)C1=CC(O)(c2c3ccccc3c(C3(O)C=C(C(C)(C)C)C(=O)C(C(C)(C)C)=C3)c3ccccc23)C=C(C(C)(C)C)C1=O;0
O=C(NCCCNCCCCNCCCNC(=O)c1cc(-c2ccccc2)nc2ccccc12)c1cc(-c2ccccc2)nc2ccccc12;0
CC(=O)OCC(OC(C)=O)C(OC(C)=O)C1OCC2CC(C1OC(C)=O)N(Cc1ccccc1)O2;0
[N-]=[N+]=NC1(c2ccccc2)C(=O)Nc2ccccc2C1=O;0
CC1=C(C(=O)Nc2ccccc2C)C(c2ccccc2C)C(C(=O)Nc2ccccc2C)=C(C)N1;0
CCOC(=O)C(F)=Cc1cccc(F)c1;0
[N-]=[N+]=NC1CC(n2cc(CO)c(=O)[nH]c2=O)OC1CO;0
COC(=O)C1=CC(NC(=O)OCc2ccccc2)C(C(=O)c2ccccc2)CC1Sc1ccccc1;0
CCOC(=O)C(=Cn1c(=O)[nH]c(=O)[nH]c1=S)C(=O)c1ccccc1;0
COC(=O)C1=C(O)C(C(=O)OC)C2CC(=O)CC1C2(C)C;0
O=C1CSC(c2cccc(Cl)c2)N1c1ccc(-n2c(-c3ccccc3)nc3ccccc3c2=O)cc1;0
COc1cc2c(cc1O)N=CC1CCC(O)N1C2=O.COc1cc2c(cc1O)N=CC1CCC(O)N1C2=O;0
CN1C(=O)C(=NNC(=S)NC(=O)C23CC4CC(CC(C4)C2)C3)c2ccccc21;0
COC1=C(C)C(=O)c2nccc(C)c2C1=O;0
COc1cc(C(=O)CC(CCC(=O)Nc2ccc(Cl)cc2Cl)=NNC(=O)C(=O)NN)ccc1O;0
CC(c1ccccn1)=[N+]1[N-]C(N)=[S+][AlH3-]12[OH+]B(c1ccccc1)[OH+]2;0
C=C(C)C(=O)NC(=N)NC#N;0
CCC1(C(=O)OC)CCc2c(OC)ccc(OC)c2C1=O;0
Cc1cc(O)c2c(c1O)C(=O)C13C(=C(O)C4C(O)C1C1C(O)C3C(O)=C3C(=O)c5c(O)cc(C)c(O)c5C(=O)C341)C2=O;0
Cc1cc(Oc2cnc(O)nc2)cs1;0
C=C1CCC2(C(C)=O)COC1(C)O2;0
CCOC(=O)C(=CNC(=S)Nc1ccc(Cl)c(Cl)c1)C(=O)c1ccccc1;0
C[N+](C)(C)CCCC#CC[N+]1(C)CCOCC1;0
Cc1ccc(S(=O)(=O)N2CCCSCCN(S(=O)(=O)c3ccc(C)cc3)CCCSCC2)cc1;0
O=C1C2=C(C=Cc3ccccc3)OCCC2=NN1c1ccccc1;0
OCC=Cc1ccc(O)c(O)c1;0
CSc1[nH][nH]c(=N)c1C(=O)Nc1ccc(Cl)cc1;0
COCOC1CC2C(=O)Nc3ccccc3C(=O)N2C1;0
CC(=O)C1(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)CCOC1=O;0
C=Cc1cc[n+](Cc2ccc(C[n+]3ccc(C=C)cc3)cc2)cc1;1
COc1cc2c(cc1OC)C(Cc1ccccc1CCCl)=NCC2.Cl;0
CC1C(=O)OC2C=CC3(C)C(=O)OC4OC5(c6ccoc6)CC1(O)C2(C)C43O5;0
CCOC(=O)NN=C(CC)OCC;0
CC=C(C)C(=O)OC1CC(C)C2(C)Cc3c(C)coc3C(O)C2C1;0
CC1=CC=C2c3ccccc3C=CN2C(=O)C1;0
CN1C(c2ccccc2)=C(C#N)C(=O)CC(c2cccs2)N1C;0
CCOP(=O)(OCC)C1C(=O)OC2(C)CCC1C2(C)C;0
O=C(Nc1ccn(C2CCC(COC(c3ccccc3)(c3ccccc3)c3ccccc3)O2)c(=O)n1)c1ccccc1;0
COc1ccc(OC)c(NC(=O)C2=C(C)NC(C)=C(C(=O)Nc3cc(OC)ccc3OC)C2c2ccccc2)c1;0
Cc1cc(=O)n2ccnc2[nH]1;0
COc1ccc(CC(CO)NC(=O)OCc2ccccc2)cc1Oc1ccc(CC(CO)NC(=O)OCc2ccccc2)cc1;0
CN(C)C(=O)N1NC(c2ccccc2)C1c1ccccc1;0
COC(=O)NC1=Nc2ccccc2N(C(=O)Oc2ccccc2)S1;0
CCOC(=O)Cn1c(=O)c2nc(SC)sc2n(-c2ccccc2)c1=S;0
CCCCc1ccc(Nc2nc(Cl)c3c(ncn3C3CC(Oc4ccc(C)cc4)C(COc4ccc(C)cc4)O3)n2)cc1;0
C=CO[N-][N+](=O)N(CC)CC;0
CCOC(=O)c1c(SCc2cc(O)nc(O)n2)n(-c2ccccc2)c(=S)n(-c2ccccc2)c1=O;1
O=c1ccn(-c2ccccn2)c(=O)n1-c1ccccn1;0
O=C(O)C1(Cc2ccccc2)Cc2cc3c(cc2C1)CCC3;0
CC(C)(C)c1cc(O)c2c(c1O)C(=O)CCC2;0
c1ccc(P(CCP(c2ccccc2)c2ccccc2)CCP(c2ccccc2)c2ccccc2)cc1;0
CCOC(=O)C(=Cc1cccc(F)c1)[Se]c1ccccc1;0
O=[N+]([O-])c1ccc(NN=C2CC3=C2CCCCCCCCCC3)c([N+](=O)[O-])c1;0
Nc1nc(Cl)c(N=Nc2ccc(Cl)cc2)c(NCC2(CO)CCC2)n1;0
Cc1ccc(NC(=O)C(=O)C2C(=O)C3=C(CC2(C)C)NC2C=CC=CC2S3)c(C)c1;0
O=C1CCCC2(C1)Cc1ccccc1N2;0
S=c1[nH]nc(COc2ccc(Cl)cc2Cl)[nH]1;0
C[Hg]NC(=N)NC#N;0
Cc1ccc(C2NC(=S)N3C(c4ccc(C)cc4)NC(=S)N23)cc1;0
N=C(N)NCCCCCCC(=O)NC(O)C(=O)NCCCCNCCCN;0
CSc1nc2c(c(O)c(C)c(=O)n2C2OCC(OC(C)=O)C(OC(C)=O)C2OC(C)=O)c(=O)n1C;0
COC(=O)C1=C(OC)C(C(=O)OC)C23CCCC12C(C(=O)OC)C(OC)C3C(=O)OC;0
CCOC(=O)c1sc(NNC2=NC(=O)C(=Cc3ccc([N+](=O)[O-])cc3)S2)nc1C;0
C[N+](C)(C)CC(=O)NN=C(C(=O)NC1=C(Cl)C(=O)c2ccccc2C1=O)C(C#N)c1nc(-c2ccc([N+](=O)[O-])cc2)cs1.[Cl-];0
Clc1ccc(C2SCc3nc4ccccc4n32)c(Cl)c1;0
Cl.Nc1nc(Cl)c(N)c(NCC2(CO)CC(CCc3ccccc3)C2)n1;0
C=C1c2nc3ccccc3n2C=C(c2ccccc2)N1c1ccccc1;0
